City,Country,Region,Segment,Ship Mode,State,Days to Ship,Product Name,Discount,Actual Discount,Sales,Profit,Quantity,Category,Sub-Category,Year
Mulhouse,France,Central,Corporate,Economy,Alsace-Champagne-Ardenne-Lorraine,5,"Sharp Ink, Digital",0.15,47.4,316,123,3,Technology,Copiers,2015
Hamburg,Germany,Central,Consumer,Economy,Hamburg,5,"BIC Highlighters, Fluorescent",0.0,0.0,283,93,14,Office Supplies,Art,2015
Hamburg,Germany,Central,Consumer,Economy,Hamburg,5,"OIC Staples, Assorted Sizes",0.0,0.0,18,7,2,Office Supplies,Fasteners,2015
Linz,Austria,Central,Corporate,Economy Plus,Upper Austria,3,"Enermax Cards & Envelopes, Premium",0.0,0.0,141,41,3,Office Supplies,Paper,2015
Strasbourg,France,Central,Consumer,Priority,Alsace-Champagne-Ardenne-Lorraine,3,"Cardinal Binder Covers, Recycled",0.0,0.0,74,33,6,Office Supplies,Binders,2015
Strasbourg,France,Central,Consumer,Priority,Alsace-Champagne-Ardenne-Lorraine,3,"Rogers Trays, Blue",0.1,16.7,167,37,3,Office Supplies,Storage,2015
Strasbourg,France,Central,Consumer,Priority,Alsace-Champagne-Ardenne-Lorraine,3,"Nokia Audio Dock, Full Size",0.15,64.2,428,10,3,Technology,Phones,2015
Le Mans,France,Central,Consumer,Economy,Pays de la Loire,4,"Novimex Steel Folding Chair, Black",0.6000000000000001,57.6,96,-103,3,Furniture,Chairs,2015
Gladbeck,Germany,Central,Consumer,Priority,North Rhine-Westphalia,2,"Hamilton Beach Toaster, Black",0.1,25.6,256,57,5,Office Supplies,Appliances,2015
Gladbeck,Germany,Central,Consumer,Priority,North Rhine-Westphalia,2,"Avery Hole Reinforcements, Economy",0.0,0.0,13,0,3,Office Supplies,Binders,2015
Gladbeck,Germany,Central,Consumer,Priority,North Rhine-Westphalia,2,"Fellowes Box, Industrial",0.1,5.4,54,-3,3,Office Supplies,Storage,2015
Bradford,United Kingdom,North,Consumer,Priority,England,3,"Stockwell Thumb Tacks, Assorted Sizes",0.0,0.0,22,8,2,Office Supplies,Fasteners,2015
Bradford,United Kingdom,North,Consumer,Priority,England,3,"Fiskars Trimmer, Steel",0.0,0.0,542,65,13,Office Supplies,Supplies,2015
Frontignan,France,Central,Corporate,Economy,Languedoc-Roussillon-Midi-Pyrénées,4,"Deflect-O Door Stop, Duo Pack",0.0,0.0,88,32,2,Furniture,Furnishings,2015
Frontignan,France,Central,Corporate,Economy,Languedoc-Roussillon-Midi-Pyrénées,4,"Bevis Computer Table, with Bottom Storage",0.35000000000000003,451.85,1291,-40,4,Furniture,Tables,2015
Dreux,France,Central,Corporate,Priority,Centre-Val de Loire,3,"Eldon Clock, Black",0.0,0.0,339,95,6,Furniture,Furnishings,2015
Dreux,France,Central,Corporate,Priority,Centre-Val de Loire,3,"Binney & Smith Canvas, Water Color",0.0,0.0,55,26,1,Office Supplies,Art,2015
Dreux,France,Central,Corporate,Priority,Centre-Val de Loire,3,"Avery 3-Hole Punch, Recycled",0.0,0.0,141,0,5,Office Supplies,Binders,2015
Dreux,France,Central,Corporate,Priority,Centre-Val de Loire,3,"Tenex File Cart, Single Width",0.1,24.2,242,100,2,Office Supplies,Storage,2015
Dreux,France,Central,Corporate,Priority,Centre-Val de Loire,3,"Apple Headset, Cordless",0.15,29.1,194,14,3,Technology,Phones,2015
Erlangen,Germany,Central,Consumer,Economy,Bavaria,6,"Harbour Creations Executive Leather Armchair, Adjustable",0.1,84.8,848,367,2,Furniture,Chairs,2015
Florence,Italy,South,Corporate,Economy,Tuscany,5,"Hon Rocking Chair, Red",0.6000000000000001,62.4,104,-136,2,Furniture,Chairs,2015
London,United Kingdom,North,Consumer,Economy,England,7,"Nokia Smart Phone, Cordless",0.1,229.0,2290,560,4,Technology,Phones,2015
Stoke-on-Trent,United Kingdom,North,Corporate,Economy,England,7,"Rogers Box, Blue",0.0,0.0,96,2,4,Office Supplies,Storage,2015
Dartford,United Kingdom,North,Consumer,Priority,England,2,"Rogers File Cart, Single Width",0.0,0.0,708,184,5,Office Supplies,Storage,2015
Benevento,Italy,South,Consumer,Priority,Campania,3,"BIC Pens, Easy-Erase",0.0,0.0,29,6,2,Office Supplies,Art,2015
Benevento,Italy,South,Consumer,Priority,Campania,3,"Kleencut Ruler, Easy Grip",0.0,0.0,76,2,5,Office Supplies,Supplies,2015
Conflans-Sainte-Honorine,France,Central,Corporate,Economy,Ile-de-France,4,"Nokia Office Telephone, with Caller ID",0.15,24.9,166,-22,3,Technology,Phones,2015
Birmingham,United Kingdom,North,Consumer,Economy,England,4,"Smead Lockers, Wire Frame",0.5,148.0,296,-243,3,Office Supplies,Storage,2015
Birmingham,United Kingdom,North,Consumer,Economy,England,4,"Elite Scissors, High Speed",0.5,11.5,23,-1,2,Office Supplies,Supplies,2015
Newcastle upon Tyne,United Kingdom,North,Corporate,Economy,England,6,"Eldon Clock, Durable",0.30000000000000004,67.5,225,0,6,Furniture,Furnishings,2015
Ghent,Belgium,Central,Corporate,Economy,East Flanders,7,"Sanford Markers, Easy-Erase",0.0,0.0,47,1,2,Office Supplies,Art,2015
Ghent,Belgium,Central,Corporate,Economy,East Flanders,7,"Enermax Mouse, Programmable",0.0,0.0,293,0,7,Technology,Accessories,2015
Rugby,United Kingdom,North,Consumer,Economy,England,5,"Panasonic Printer, Durable",0.0,0.0,800,168,3,Technology,Machines,2015
Rugby,United Kingdom,North,Consumer,Economy,England,5,"Nokia Smart Phone, Full Size",0.0,0.0,1908,820,3,Technology,Phones,2015
Copenhagen,Denmark,North,Consumer,Economy,Hovedstaden,4,"Accos Clamps, 12 Pack",0.5,23.5,47,-32,5,Office Supplies,Fasteners,2015
Berlin,Germany,Central,Home Office,Economy,Berlin,6,"Fellowes Folders, Blue",0.2,25.4,127,48,6,Office Supplies,Storage,2015
Carpi,Italy,South,Corporate,Economy,Emilia-Romagna,4,"Avery Index Tab, Clear",0.0,0.0,19,1,3,Office Supplies,Binders,2015
Carpi,Italy,South,Corporate,Economy,Emilia-Romagna,4,"Cardinal Hole Reinforcements, Economy",0.0,0.0,21,9,4,Office Supplies,Binders,2015
Mansfield,United Kingdom,North,Corporate,Priority,England,2,"Stanley Pencil Sharpener, Fluorescent",0.0,0.0,198,63,8,Office Supplies,Art,2015
Mansfield,United Kingdom,North,Corporate,Priority,England,2,"Eldon Lockers, Industrial",0.0,0.0,794,389,4,Office Supplies,Storage,2015
Mansfield,United Kingdom,North,Corporate,Priority,England,2,"Rogers Trays, Single Width",0.0,0.0,494,34,8,Office Supplies,Storage,2015
Mansfield,United Kingdom,North,Corporate,Priority,England,2,"Kleencut Letter Opener, High Speed",0.0,0.0,79,28,3,Office Supplies,Supplies,2015
Saint-Brieuc,France,Central,Corporate,Economy,Brittany,7,"Cardinal 3-Hole Punch, Clear",0.0,0.0,198,41,7,Office Supplies,Binders,2015
Saint-Brieuc,France,Central,Corporate,Economy,Brittany,7,"Samsung Signal Booster, Full Size",0.15,70.35,469,182,4,Technology,Phones,2015
Plymouth,United Kingdom,North,Consumer,Economy Plus,England,3,"Belkin Mouse, USB",0.0,0.0,164,24,4,Technology,Accessories,2015
Carlisle,United Kingdom,North,Consumer,Immediate,England,0,"Deflect-O Light Bulb, Durable",0.30000000000000004,3.3,11,3,1,Furniture,Furnishings,2015
Stavanger,Norway,North,Consumer,Economy Plus,Rogaland,4,"GlobeWeis Mailers, Security-Tint",0.0,0.0,41,16,1,Office Supplies,Envelopes,2015
Bielefeld,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,2,"Dania Stackable Bookrack, Pine",0.1,22.1,221,-22,2,Furniture,Bookcases,2015
Bielefeld,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,2,"Jiffy Manila Envelope, Set of 50",0.0,0.0,52,21,2,Office Supplies,Envelopes,2015
Rambouillet,France,Central,Consumer,Economy,Ile-de-France,4,"Stockwell Thumb Tacks, 12 Pack",0.0,0.0,91,41,7,Office Supplies,Fasteners,2015
Reading,United Kingdom,North,Consumer,Economy,England,5,"Nokia Smart Phone, Full Size",0.0,0.0,1275,140,2,Technology,Phones,2015
Koblenz,Germany,Central,Consumer,Economy,Rhineland-Palatinate,7,"Hewlett Wireless Fax, High-Speed",0.0,0.0,757,371,2,Technology,Copiers,2015
Berck,France,Central,Consumer,Immediate,Nord-Pas-de-Calais-Picardie,0,"Novimex Shipping Labels, 5000 Label Set",0.0,0.0,80,29,7,Office Supplies,Labels,2015
Madrid,Spain,South,Consumer,Economy,Madrid,7,"Tenex Light Bulb, Duo Pack",0.0,0.0,38,5,2,Furniture,Furnishings,2015
Madrid,Spain,South,Consumer,Economy,Madrid,7,"BIC Markers, Water Color",0.0,0.0,59,21,2,Office Supplies,Art,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"BIC Sketch Pad, Easy-Erase",0.0,0.0,294,147,6,Office Supplies,Art,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"Boston Pens, Blue",0.0,0.0,28,1,2,Office Supplies,Art,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"Accos Staples, 12 Pack",0.0,0.0,31,6,3,Office Supplies,Fasteners,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"Harbour Creations Round Labels, Adjustable",0.0,0.0,14,4,3,Office Supplies,Labels,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"Eaton Memo Slips, 8.5 x 11",0.0,0.0,72,19,4,Office Supplies,Paper,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"Xerox Cards & Envelopes, 8.5 x 11",0.0,0.0,147,23,3,Office Supplies,Paper,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"Rogers Trays, Wire Frame",0.1,38.3,383,166,7,Office Supplies,Storage,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"Acme Box Cutter, Steel",0.0,0.0,37,13,1,Office Supplies,Supplies,2015
Kiel,Germany,Central,Corporate,Economy,Schleswig-Holstein,7,"StarTech Inkjet, Wireless",0.0,0.0,1509,45,5,Technology,Machines,2015
Le Blanc-Mesnil,France,Central,Corporate,Economy,Ile-de-France,4,"Boston Markers, Easy-Erase",0.0,0.0,107,9,4,Office Supplies,Art,2015
Le Blanc-Mesnil,France,Central,Corporate,Economy,Ile-de-France,4,"Sanford Canvas, Blue",0.0,0.0,152,44,3,Office Supplies,Art,2015
Le Blanc-Mesnil,France,Central,Corporate,Economy,Ile-de-France,4,"Enermax Message Books, Premium",0.0,0.0,45,2,2,Office Supplies,Paper,2015
Le Blanc-Mesnil,France,Central,Corporate,Economy,Ile-de-France,4,"Fellowes Shelving, Blue",0.1,15.6,156,47,3,Office Supplies,Storage,2015
Le Blanc-Mesnil,France,Central,Corporate,Economy,Ile-de-France,4,"Enermax Numeric Keypad, USB",0.0,0.0,276,80,5,Technology,Accessories,2015
Aachen,Germany,Central,Consumer,Economy,North Rhine-Westphalia,6,"Sauder Floating Shelf Set, Traditional",0.1,105.1,1051,315,6,Furniture,Bookcases,2015
Aachen,Germany,Central,Consumer,Economy,North Rhine-Westphalia,6,"Ibico Index Tab, Clear",0.0,0.0,59,22,7,Office Supplies,Binders,2015
Cologne,Germany,Central,Home Office,Priority,North Rhine-Westphalia,2,"Rubbermaid Photo Frame, Duo Pack",0.0,0.0,52,19,1,Furniture,Furnishings,2015
Cologne,Germany,Central,Home Office,Priority,North Rhine-Westphalia,2,"Smead Box, Wire Frame",0.1,0.9,9,1,1,Office Supplies,Storage,2015
Palaiseau,France,Central,Home Office,Priority,Ile-de-France,2,"SanDisk Memo Slips, Premium",0.0,0.0,204,77,12,Office Supplies,Paper,2015
Marseille,France,Central,Corporate,Economy,Provence-Alpes-Côte d'Azur,4,"KitchenAid Stove, Red",0.1,461.8,4618,924,9,Office Supplies,Appliances,2015
Marseille,France,Central,Corporate,Economy,Provence-Alpes-Côte d'Azur,4,"Fellowes Folders, Single Width",0.1,7.1,71,25,3,Office Supplies,Storage,2015
Berlin,Germany,Central,Corporate,Economy Plus,Berlin,2,"HP Fax Machine, Color",0.1,27.1,271,-30,1,Technology,Copiers,2015
Illkirch-Graffenstaden,France,Central,Corporate,Economy,Alsace-Champagne-Ardenne-Lorraine,4,"Fellowes Folders, Single Width",0.1,2.4,24,8,1,Office Supplies,Storage,2015
Paris,France,Central,Corporate,Economy,Ile-de-France,5,"Wilson Jones Hole Reinforcements, Recycled",0.0,0.0,20,5,4,Office Supplies,Binders,2015
Hengelo,Netherlands,Central,Corporate,Economy Plus,Overijssel,2,"Fellowes Folders, Blue",0.5,53.0,106,0,8,Office Supplies,Storage,2015
Gloucester,United Kingdom,North,Consumer,Economy,England,4,"Rogers Lockers, Single Width",0.0,0.0,635,279,3,Office Supplies,Storage,2015
Gloucester,United Kingdom,North,Consumer,Economy,England,4,"Apple Audio Dock, with Caller ID",0.0,0.0,167,25,1,Technology,Phones,2015
Huelva,Spain,South,Corporate,Economy,Andalusía,5,"Boston Sketch Pad, Blue",0.0,0.0,146,63,3,Office Supplies,Art,2015
Huelva,Spain,South,Corporate,Economy,Andalusía,5,"OIC Paper Clips, Bulk Pack",0.0,0.0,43,21,3,Office Supplies,Fasteners,2015
Naples,Italy,South,Consumer,Economy,Campania,6,"Enermax Memo Slips, 8.5 x 11",0.0,0.0,59,0,3,Office Supplies,Paper,2015
Puertollano,Spain,South,Home Office,Economy Plus,Castile-La Mancha,2,"Stanley Markers, Water Color",0.0,0.0,76,25,3,Office Supplies,Art,2015
Marseille,France,Central,Corporate,Economy Plus,Provence-Alpes-Côte d'Azur,2,"Office Star Bag Chairs, Black",0.1,14.3,143,49,3,Furniture,Chairs,2015
Marseille,France,Central,Corporate,Economy Plus,Provence-Alpes-Côte d'Azur,2,"Fellowes Shelving, Single Width",0.1,26.0,260,46,5,Office Supplies,Storage,2015
Marseille,France,Central,Corporate,Economy Plus,Provence-Alpes-Côte d'Azur,2,"Smead Lockers, Blue",0.1,178.6,1786,139,10,Office Supplies,Storage,2015
Marseille,France,Central,Corporate,Economy Plus,Provence-Alpes-Côte d'Azur,2,"Sharp Wireless Fax, Color",0.15,91.2,608,129,2,Technology,Copiers,2015
Witten,Germany,Central,Corporate,Priority,North Rhine-Westphalia,3,"BIC Markers, Fluorescent",0.0,0.0,194,15,7,Office Supplies,Art,2015
Stockholm,Sweden,North,Consumer,Economy Plus,Stockholm,3,"Tenex Stacking Tray, Erganomic",0.6000000000000001,16.2,27,-10,3,Furniture,Furnishings,2015
London,United Kingdom,North,Consumer,Economy,England,5,"Cardinal 3-Hole Punch, Economy",0.1,5.2,52,20,2,Office Supplies,Binders,2015
London,United Kingdom,North,Consumer,Economy,England,5,"Ibico 3-Hole Punch, Durable",0.1,8.6,86,26,3,Office Supplies,Binders,2015
London,United Kingdom,North,Consumer,Economy,England,5,"Elite Ruler, Serrated",0.1,0.9,9,1,1,Office Supplies,Supplies,2015
Northampton,United Kingdom,North,Consumer,Immediate,England,0,"Office Star Rocking Chair, Adjustable",0.0,0.0,287,103,2,Furniture,Chairs,2015
Northampton,United Kingdom,North,Consumer,Immediate,England,0,"HP Fax Machine, Digital",0.0,0.0,599,0,2,Technology,Copiers,2015
Amsterdam,Netherlands,Central,Home Office,Priority,North Holland,1,"Green Bar Computer Printout Paper, Premium",0.5,15.0,30,-4,2,Office Supplies,Paper,2015
Graz,Austria,Central,Consumer,Priority,Styria,2,"Ikea Classic Bookcase, Mobile",0.0,0.0,2900,928,7,Furniture,Bookcases,2015
Reading,United Kingdom,North,Consumer,Economy,England,6,"Motorola Speaker Phone, Cordless",0.0,0.0,265,13,2,Technology,Phones,2015
Manchester,United Kingdom,North,Consumer,Priority,England,2,"Boston Canvas, Fluorescent",0.0,0.0,165,30,3,Office Supplies,Art,2015
Barakaldo,Spain,South,Consumer,Economy,Basque Country,6,"Safco Classic Bookcase, Metal",0.0,0.0,3063,1470,7,Furniture,Bookcases,2015
Barakaldo,Spain,South,Consumer,Economy,Basque Country,6,"Hamilton Beach Coffee Grinder, White",0.0,0.0,82,36,2,Office Supplies,Appliances,2015
Barakaldo,Spain,South,Consumer,Economy,Basque Country,6,"Avery Index Tab, Clear",0.0,0.0,19,1,3,Office Supplies,Binders,2015
Barakaldo,Spain,South,Consumer,Economy,Basque Country,6,"Ibico Binder Covers, Recycled",0.0,0.0,28,10,2,Office Supplies,Binders,2015
Barakaldo,Spain,South,Consumer,Economy,Basque Country,6,"Hon Shipping Labels, Laser Printer Compatible",0.0,0.0,57,16,5,Office Supplies,Labels,2015
Duisburg,Germany,Central,Home Office,Economy,North Rhine-Westphalia,4,"Ibico Index Tab, Durable",0.0,0.0,19,8,2,Office Supplies,Binders,2015
Duisburg,Germany,Central,Home Office,Economy,North Rhine-Westphalia,4,"Smead Shelving, Industrial",0.1,4.4,44,7,1,Office Supplies,Storage,2015
Duisburg,Germany,Central,Home Office,Economy,North Rhine-Westphalia,4,"Logitech Numeric Keypad, Programmable",0.0,0.0,335,43,7,Technology,Accessories,2015
Leipzig,Germany,Central,Consumer,Economy,Saxony,4,"Green Bar Computer Printout Paper, Recycled",0.0,0.0,119,11,4,Office Supplies,Paper,2015
Osny,France,Central,Consumer,Economy,Ile-de-France,5,"Hon Round Labels, Adjustable",0.0,0.0,5,2,1,Office Supplies,Labels,2015
Vienna,Austria,Central,Consumer,Economy Plus,Vienna,3,"HP Personal Copier, Laser",0.0,0.0,497,169,4,Technology,Copiers,2015
Stockholm,Sweden,North,Home Office,Economy,Stockholm,4,"Tenex File Cart, Blue",0.5,66.5,133,-85,2,Office Supplies,Storage,2015
Wiesbaden,Germany,Central,Corporate,Economy,Hesse,5,"Tenex Clock, Erganomic",0.0,0.0,342,154,7,Furniture,Furnishings,2015
Paris,France,Central,Corporate,Economy,Ile-de-France,7,"SAFCO Executive Leather Armchair, Black",0.1,247.9,2479,1019,6,Furniture,Chairs,2015
Paris,France,Central,Corporate,Economy,Ile-de-France,7,"Advantus Clock, Duo Pack",0.0,0.0,206,25,4,Furniture,Furnishings,2015
Paris,France,Central,Corporate,Economy,Ile-de-France,7,"Tenex Light Bulb, Durable",0.0,0.0,48,6,3,Furniture,Furnishings,2015
Paris,France,Central,Corporate,Economy,Ile-de-France,7,"StarTech Receipt Printer, Wireless",0.15,28.2,188,-18,2,Technology,Machines,2015
Linz,Austria,Central,Consumer,Economy,Upper Austria,4,"Acco Binding Machine, Clear",0.0,0.0,303,33,6,Office Supplies,Binders,2015
Linz,Austria,Central,Consumer,Economy,Upper Austria,4,"Tenex Lockers, Wire Frame",0.0,0.0,1829,567,9,Office Supplies,Storage,2015
Linz,Austria,Central,Consumer,Economy,Upper Austria,4,"Kleencut Trimmer, Easy Grip",0.0,0.0,215,52,5,Office Supplies,Supplies,2015
Utrecht,Netherlands,Central,Consumer,Priority,Utrecht,2,"Okidata Inkjet, Wireless",0.5,314.0,628,-616,4,Technology,Machines,2015
Paris,France,Central,Consumer,Economy,Ile-de-France,7,"Novimex Steel Folding Chair, Black",0.1,35.9,359,28,5,Furniture,Chairs,2015
Paris,France,Central,Consumer,Economy,Ile-de-France,7,"BIC Sketch Pad, Water Color",0.0,0.0,311,47,6,Office Supplies,Art,2015
Paris,France,Central,Consumer,Economy,Ile-de-France,7,"Boston Markers, Blue",0.0,0.0,53,22,2,Office Supplies,Art,2015
Paris,France,Central,Consumer,Economy,Ile-de-France,7,"Okidata Printer, White",0.15,34.05,227,-37,1,Technology,Machines,2015
Bordeaux,France,Central,Consumer,Economy,Aquitaine-Limousin-Poitou-Charentes,5,"Advantus Stacking Tray, Erganomic",0.0,0.0,50,15,2,Furniture,Furnishings,2015
Bordeaux,France,Central,Consumer,Economy,Aquitaine-Limousin-Poitou-Charentes,5,"Tenex Folders, Single Width",0.1,14.6,146,18,7,Office Supplies,Storage,2015
Madrid,Spain,South,Corporate,Economy Plus,Madrid,3,"Tenex Clock, Duo Pack",0.0,0.0,201,76,4,Furniture,Furnishings,2015
Paris,France,Central,Home Office,Immediate,Ile-de-France,0,"Hamilton Beach Stove, White",0.1,243.2,2432,513,5,Office Supplies,Appliances,2015
Paris,France,Central,Home Office,Immediate,Ile-de-France,0,"Wilson Jones Hole Reinforcements, Durable",0.0,0.0,24,7,4,Office Supplies,Binders,2015
Paris,France,Central,Home Office,Immediate,Ile-de-France,0,"Kraft Interoffice Envelope, Security-Tint",0.0,0.0,99,10,2,Office Supplies,Envelopes,2015
Paris,France,Central,Home Office,Immediate,Ile-de-France,0,"Kraft Manila Envelope, with clear poly window",0.0,0.0,180,88,6,Office Supplies,Envelopes,2015
Paris,France,Central,Home Office,Immediate,Ile-de-France,0,"Enermax Message Books, Recycled",0.0,0.0,112,49,5,Office Supplies,Paper,2015
Paris,France,Central,Home Office,Immediate,Ile-de-France,0,"Xerox Note Cards, Premium",0.0,0.0,105,21,4,Office Supplies,Paper,2015
Tilburg,Netherlands,Central,Consumer,Economy,North Brabant,5,"Okidata Inkjet, Wireless",0.5,235.5,471,-462,3,Technology,Machines,2015
Cambrai,France,Central,Corporate,Economy Plus,Nord-Pas-de-Calais-Picardie,4,"Nokia Headset, VoIP",0.15,37.35,249,79,4,Technology,Phones,2015
Moncalieri,Italy,South,Consumer,Immediate,Piedmont,0,"Cameo Peel and Seal, with clear poly window",0.0,0.0,49,22,2,Office Supplies,Envelopes,2015
Wiesbaden,Germany,Central,Consumer,Economy,Hesse,5,"Stanley Sketch Pad, Blue",0.0,0.0,133,44,3,Office Supplies,Art,2015
Nottingham,United Kingdom,North,Consumer,Economy,England,5,"Hewlett Copy Machine, Color",0.0,0.0,795,270,3,Technology,Copiers,2015
Glasgow,United Kingdom,North,Consumer,Economy,Scotland,6,"Eldon Clock, Duo Pack",0.30000000000000004,23.7,79,16,2,Furniture,Furnishings,2015
Vitoria,Spain,South,Corporate,Priority,Basque Country,1,"Ikea 3-Shelf Cabinet, Pine",0.0,0.0,575,17,4,Furniture,Bookcases,2015
Vitoria,Spain,South,Corporate,Priority,Basque Country,1,"Ikea Floating Shelf Set, Traditional",0.0,0.0,170,10,1,Furniture,Bookcases,2015
Plymouth,United Kingdom,North,Home Office,Economy,England,4,"Eldon Folders, Single Width",0.0,0.0,51,24,3,Office Supplies,Storage,2015
Plymouth,United Kingdom,North,Home Office,Economy,England,4,"Sharp Fax and Copier, Color",0.0,0.0,510,250,3,Technology,Copiers,2015
